SECURITY_TYPE;TYPE;SECID;SHORTNAME;NAME;REGNUMBER;PRIMARY_BOARDID;FACEVALUE;FACEUNIT;ISIN
Корпоративная облигация;corporate_bond;RU000A1073K6;ВТБС-1-785;Банк ВТБ С-1-785 (структурные);EQRP;1000;RUB;RU000A1073K6
Корпоративная облигация;corporate_bond;RU000A1073S9;ВТБС-1-792;Банк ВТБ С-1-792 (структурные);EQRP;1000;RUB;RU000A1073S9
Корпоративная облигация;corporate_bond;RU000A1075N5;ВТБС-1-801;Банк ВТБ С-1-801 (структурные);EQRP;1000;RUB;RU000A1075N5
Корпоративная облигация;corporate_bond;RU000A107MJ5;ВТБС-1-881;Банк ВТБ С-1-881 (структурные);EQRP;1000;RUB;RU000A107MJ5
Корпоративная облигация;corporate_bond;RU000A107MK3;ВТБС-1-882;Банк ВТБ С-1-882 (структурные);EQRP;1000;RUB;RU000A107MK3
Корпоративная облигация;corporate_bond;RU000A107ML1;ВТБС-1-883;Банк ВТБ С-1-883 (структурные);EQRP;1000;RUB;RU000A107ML1
Корпоративная облигация;corporate_bond;RU000A1082P6;ВТБ ЗО-35;Банк ВТБ ЗО-35;TQCB;1000;USD;RU000A1082P6
Корпоративная облигация;corporate_bond;RU000A108CU1;ВТБС1-1087;Банк ВТБ С-1-1087(структурные);EQRP;1000;RUB;RU000A108CU1
Корпоративная облигация;corporate_bond;RU000A108MK1;ВТБС1-1121;Банк ВТБ С1-1121 (структурные);EQRP;1000;RUB;RU000A108MK1
Корпоративная облигация;corporate_bond;RU000A108SP7;ВТБС1-1158;Банк ВТБ С1-1158 (структурные);EQRP;1000;RUB;RU000A108SP7
Биржевая облигация;exchange_bond;RU000A1095M5;ВТБ Б1-360;Банк ВТБ (ПАО) Б-1-360;TQCB;1000;RUB;RU000A1095M5
Корпоративная облигация;corporate_bond;RU000A108CW7;ВТБС1-1089;Банк ВТБ С1-1089 (структурные);EQRP;1000;RUB;RU000A108CW7
Корпоративная облигация;corporate_bond;RU000A107WR7;ВТБС1-977;Банк ВТБ С-1-977(структурные);EQRP;1000;RUB;RU000A107WR7
Корпоративная облигация;corporate_bond;RU000A108SK8;ВТБС1-1154;Банк ВТБ С-1-1154(структурные);EQRP;1000;RUB;RU000A108SK8
Корпоративная облигация;corporate_bond;RU000A108SJ0;ВТБС1-1153;Банк ВТБ С-1-1153(структурные);EQRP;1000;RUB;RU000A108SJ0
Корпоративная облигация;corporate_bond;RU000A109BE5;ВТБС1-1277;Банк ВТБ С-1-1277(структурные);EQRP;1000;CNY;RU000A109BE5
Биржевая облигация;exchange_bond;RU000A109N96;ВТБ Б1-361;Банк ВТБ (ПАО) Б-1-361;TQCB;1000;RUB;RU000A109N96
Корпоративная облигация;corporate_bond;RU000A109BK2;ВТБС1-1275;Банк ВТБ С-1-1275(структурные);EQRP;1000;RUB;RU000A109BK2
Корпоративная облигация;corporate_bond;RU000A109FW8;ВТБС1-1300;Банк ВТБ С-1-1300(структурные);EQRP;1000;RUB;RU000A109FW8
Корпоративная облигация;corporate_bond;RU000A109G61;ВТБС1-1310;Банк ВТБ С-1-1310(структурные);EQRP;1000;RUB;RU000A109G61
Корпоративная облигация;corporate_bond;RU000A109MY0;ВТБС1-1324;Банк ВТБ С-1-1324(структурные);EQRP;1000;RUB;RU000A109MY0
Корпоративная облигация;corporate_bond;RU000A109N21;ВТБС1-1328;Банк ВТБ С-1-1328(структурные);EQRP;1000;RUB;RU000A109N21
Корпоративная облигация;corporate_bond;RU000A109MP8;ВТБС1-1315;Банк ВТБ С-1-1315(структурные);EQRP;1000;RUB;RU000A109MP8
Корпоративная облигация;corporate_bond;RU000A109MT0;ВТБС1-1319;Банк ВТБ С-1-1319(структурные);EQRP;1000;RUB;RU000A109MT0
Корпоративная облигация;corporate_bond;RU000A109MV6;ВТБС1-1321;Банк ВТБ С-1-1321(структурные);EQRP;1000;RUB;RU000A109MV6
Корпоративная облигация;corporate_bond;RU000A10A1W5;ВТБС1-1343;Банк ВТБ (ПАО) С-1-1343;TQCB;1000;RUB;RU000A10A1W5
Корпоративная облигация;corporate_bond;RU000A10A950;ВТБС1-1395;Банк ВТБ (ПАО) С-1-1395;TQCB;1000;RUB;RU000A10A950
Корпоративная облигация;corporate_bond;RU000A10A9A4;ВТБС1-1400;Банк ВТБ (ПАО) С-1-1400;TQCB;1000;RUB;RU000A10A9A4
Корпоративная облигация;corporate_bond;RU000A10A4G2;ВТБС1-1377;Банк ВТБ С-1-1377(структурные);EQRP;1000;RUB;RU000A10A4G2
Корпоративная облигация;corporate_bond;RU000A10A968;ВТБС1-1396;Банк ВТБ (ПАО) С-1-1396;TQCB;1000;RUB;RU000A10A968
Биржевая облигация;exchange_bond;RU000A10ABH1;ВТБ Б1-373;Банк ВТБ (ПАО) Б-1-373;TQCB;1000;RUB;RU000A10ABH1
Корпоративная облигация;corporate_bond;RU000A0P1WD7;ВТБС1-879;Банк ВТБ С-1-879(структурные);EQRP;1000;RUB;RU000A0P1WD7
Корпоративная облигация;corporate_bond;RU000A0P1WE5;ВТБС1-880;Банк ВТБ С-1-880(структурные);EQRP;1000;RUB;RU000A0P1WE5
Корпоративная облигация;corporate_bond;RU000A109FB2;ВТБС1-1281;Банк ВТБ С-1-1281(структурные);EQRP;1000;RUB;RU000A109FB2
Корпоративная облигация;corporate_bond;RU000A1081M5;ВТБС1-1001;Банк ВТБ С-1-1001(структурные);EQRP;1000;RUB;RU000A1081M5
Корпоративная облигация;corporate_bond;RU000A109A67;ВТБС1-1251;Банк ВТБ С-1-1251(структурные);EQRP;1000;RUB;RU000A109A67
Корпоративная облигация;corporate_bond;RU000A1087R1;ВТБС1-1043;Банк ВТБ С-1-1043(структурные);EQRP;1000;RUB;RU000A1087R1
Корпоративная облигация;corporate_bond;RU000A1087Z4;ВТБС1-1051;Банк ВТБ С-1-1051(структурные);EQRP;1000;RUB;RU000A1087Z4
Корпоративная облигация;corporate_bond;RU000A108CX5;ВТБС1-1090;Банк ВТБ С-1-1090(структурные);EQRP;1000;RUB;RU000A108CX5
Корпоративная облигация;corporate_bond;RU000A10A216;ВТБС1-1348;Банк ВТБ (ПАО) С-1-1348;TQCB;1000;RUB;RU000A10A216
Корпоративная облигация;corporate_bond;RU000A10AJQ5;ВТБС1-1409;Банк ВТБ (ПАО) С-1-1409;TQCB;1000;RUB;RU000A10AJQ5
Корпоративная облигация;corporate_bond;RU000A10AJR3;ВТБС1-1410;Банк ВТБ (ПАО) С-1-1410;TQCB;1000;RUB;RU000A10AJR3
Корпоративная облигация;corporate_bond;RU000A10A901;ВТБС1-1390;Банк ВТБ С-1-1390(структурные);EQRP;1000;RUB;RU000A10A901
Корпоративная облигация;corporate_bond;RU000A10AR52;ВТБС1-1421;Банк ВТБ (ПАО) С-1-1421;TQCB;1000;RUB;RU000A10AR52
Корпоративная облигация;corporate_bond;RU000A10A8R0;ВТБС1-1381;Банк ВТБ С-1-1381(структурные);EQRP;1000;RUB;RU000A10A8R0
Корпоративная облигация;corporate_bond;RU000A10AR60;ВТБС1-1422;Банк ВТБ (ПАО) С-1-1422;TQCB;1000;RUB;RU000A10AR60
Корпоративная облигация;corporate_bond;RU000A10AR78;ВТБС1-1423;Банк ВТБ (ПАО) С-1-1423;TQCB;1000;RUB;RU000A10AR78
Корпоративная облигация;corporate_bond;RU000A10AR86;ВТБС1-1424;Банк ВТБ (ПАО) С-1-1424;TQCB;1000;RUB;RU000A10AR86
Корпоративная облигация;corporate_bond;RU000A109692;ВТБС1-1211;Банк ВТБ С-1-1211(структурные);EQRP;1000;RUB;RU000A109692
Корпоративная облигация;corporate_bond;RU000A10AWX4;ВТБС1-1451;Банк ВТБ (ПАО) С-1-1451;TQCB;1000;RUB;RU000A10AWX4
Корпоративная облигация;corporate_bond;RU000A1096A8;ВТБС1-1212;Банк ВТБ С-1-1212(структурные);EQRP;1000;RUB;RU000A1096A8
Биржевая облигация;exchange_bond;RU000A10B271;ВТБ Б1-374;Банк ВТБ (ПАО) Б-1-374;TQCB;1000;RUB;RU000A10B271
Корпоративная облигация;corporate_bond;RU000A10A8S8;ВТБС1-1382;Банк ВТБ С-1-1382(структурные);EQRP;1000;RUB;RU000A10A8S8
Корпоративная облигация;corporate_bond;RU000A1096J9;ВТБС1-1220;Банк ВТБ С-1-1220(структурные);EQRP;1000;RUB;RU000A1096J9
Корпоративная облигация;corporate_bond;RU000A10AWY2;ВТБС1-1452;Банк ВТБ (ПАО) С-1-1452;TQCB;1000;RUB;RU000A10AWY2
Корпоративная облигация;corporate_bond;RU000A10A8Z3;ВТБС1-1389;Банк ВТБ С-1-1389(структурные);EQRP;1000;RUB;RU000A10A8Z3
Корпоративная облигация;corporate_bond;RU000A1096L5;ВТБС1-1222;Банк ВТБ С-1-1222(структурные);EQRP;1000;RUB;RU000A1096L5
Корпоративная облигация;corporate_bond;RU000A10AWZ9;ВТБС1-1453;Банк ВТБ (ПАО) С-1-1453;TQCB;1000;RUB;RU000A10AWZ9
Корпоративная облигация;corporate_bond;RU000A10AX05;ВТБС1-1454;Банк ВТБ (ПАО) С-1-1454;TQCB;1000;RUB;RU000A10AX05
Биржевая облигация;exchange_bond;RU000A10B8L2;ВТБ Б1-375;Банк ВТБ (ПАО) Б-1-375;TQCB;1000;RUB;RU000A10B8L2
Корпоративная облигация;corporate_bond;RU000A107274;ВТБС1-759;Банк ВТБ С-1-759(структурные);EQRP;1000;RUB;RU000A107274
Корпоративная облигация;corporate_bond;RU000A10AX13;ВТБС1-1455;Банк ВТБ (ПАО) С-1-1455;TQCB;1000;RUB;RU000A10AX13
Корпоративная облигация;corporate_bond;RU000A10AQH9;ВТБС1-1412;Банк ВТБ С-1-1412(структурные);EQRP;1000;RUB;RU000A10AQH9
Корпоративная облигация;corporate_bond;RU000A10BA43;ВТБС1-1472;Банк ВТБ (ПАО) С-1-1472;TQCB;1000;RUB;RU000A10BA43
Корпоративная облигация;corporate_bond;RU000A10A265;ВТБС1-1353;Банк ВТБ С-1-1353(структурные);EQRP;1000;RUB;RU000A10A265
Корпоративная облигация;corporate_bond;RU000A10AUT6;ВТБС1-1449;Банк ВТБ С-1-1449(структурные);EQRP;1000;RUB;RU000A10AUT6
Корпоративная облигация;corporate_bond;RU000A1084L1;ВТБС1-1013;Банк ВТБ С-1-1013(структурные);EQRP;1000;RUB;RU000A1084L1
Корпоративная облигация;corporate_bond;RU000A1096K7;ВТБС1-1221;Банк ВТБ С-1-1221(структурные);EQRP;1000;RUB;RU000A1096K7
Корпоративная облигация;corporate_bond;RU000A10AQM9;ВТБС1-1416;Банк ВТБ С-1-1416(структурные);EQRP;1000;RUB;RU000A10AQM9
Корпоративная облигация;corporate_bond;RU000A10BAH1;ВТБС1-1485;Банк ВТБ С-1-1485(структурные);EQRP;1000;RUB;RU000A10BAH1
Корпоративная облигация;corporate_bond;RU000A1084K3;ВТБС1-1012;Банк ВТБ (ПАО) С-1-1012;TQCB;1000;RUB;RU000A1084K3
Корпоративная облигация;corporate_bond;RU000A109FM9;ВТБС1-1291;Банк ВТБ С-1-1291(структурные);EQRP;1000;RUB;RU000A109FM9
Корпоративная облигация;corporate_bond;RU000A10A2A9;ВТБС1-1357;Банк ВТБ С-1-1357(структурные);EQRP;1000;RUB;RU000A10A2A9
Корпоративная облигация;corporate_bond;RU000A10AQK3;ВТБС1-1414;Банк ВТБ С-1-1414(структурные);EQRP;1000;RUB;RU000A10AQK3
Корпоративная облигация;corporate_bond;RU000A10BR51;ВТБС1-1502;Банк ВТБ (ПАО) С-1-1502;TQCB;1000;RUB;RU000A10BR51
Корпоративная облигация;corporate_bond;RU000A10BR36;ВТБС1-1511;Банк ВТБ С-1-1511(структурные);EQRP;1000;RUB;RU000A10BR36
Корпоративная облигация;corporate_bond;RU000A104H99;ВТБС1-180;Банк ВТБ С-1-180(структурные);EQRP;1000;RUB;RU000A104H99
Корпоративная облигация;corporate_bond;RU000A10AQN7;ВТБС1-1417;Банк ВТБ С-1-1417(структурные);EQRP;1000;RUB;RU000A10AQN7
Корпоративная облигация;corporate_bond;RU000A10BAN9;ВТБС1-1490;Банк ВТБ (ПАО) С-1-1490;TQCB;1000;RUB;RU000A10BAN9
Корпоративная облигация;corporate_bond;RU000A10BR69;ВТБС1-1503;Банк ВТБ (ПАО) С-1-1503;PSAU;1000;RUB;RU000A10BR69
Биржевая облигация;exchange_bond;RU000A10BY78;ВТБКС4-988;Банк ВТБ ПАО КС-4-988;PSAU;1000;RUB;RU000A10BY78
Фьючерс;futures;VBU5;VTBR-9.25;Фьючерсный контракт VTBR-9.25;RFUD;;;
Корпоративная облигация;corporate_bond;RU000A104EK7;ВТБС1-173;Банк ВТБ С-1-173 (структурные);EQRP;1000;RUB;RU000A104EK7
Корпоративная облигация;corporate_bond;RU000A104HN4;ВТБС1-193;Банк ВТБ С-1-193 (структурные);EQRP;1000;RUB;RU000A104HN4
Корпоративная облигация;corporate_bond;RU000A0NNG34;ВТБС1-228;Банк ВТБ С-1-228 (структурные);EQRP;1000;RUB;RU000A0NNG34
Корпоративная облигация;corporate_bond;RU000A103646;ВТБС1-24;Банк ВТБ С-1-24 (структурные);EQRP;1000;RUB;RU000A103646
Корпоративная облигация;corporate_bond;RU000A0NNFH4;ВТБС1-208;Банк ВТБ С-1-208 (структурные);EQRP;1000;RUB;RU000A0NNFH4
Корпоративная облигация;corporate_bond;RU000A0NNJQ7;ВТБС1-304;Банк ВТБ С-1-304 (структурные);EQRP;1000;RUB;RU000A0NNJQ7
Корпоративная облигация;corporate_bond;RU000A0NNJS3;ВТБС1-306;Банк ВТБ С-1-306 (структурные);EQRP;1000;RUB;RU000A0NNJS3
Корпоративная облигация;corporate_bond;RU000A0NNJT1;ВТБС1-307;Банк ВТБ С-1-307 (структурные);EQRP;1000;RUB;RU000A0NNJT1
Корпоративная облигация;corporate_bond;RU000A0NNJV7;ВТБС1-309;Банк ВТБ С-1-309 (структурные);EQRP;1000;RUB;RU000A0NNJV7
Корпоративная облигация;corporate_bond;RU000A0NNJW5;ВТБС1-310;Банк ВТБ С-1-310 (структурные);EQRP;1000;RUB;RU000A0NNJW5
Корпоративная облигация;corporate_bond;RU000A0NNM36;ВТБС1-358;Банк ВТБ С-1-358 (структурные);EQRP;1000;RUB;RU000A0NNM36
Корпоративная облигация;corporate_bond;RU000A0NX1L0;ВТБС1-429;Банк ВТБ С-1-429 (структурные);EQRP;1000;RUB;RU000A0NX1L0
Корпоративная облигация;corporate_bond;RU000A0NNM69;ВТБС1-361;Банк ВТБ С-1-361 (структурные);EQRP;1000;RUB;RU000A0NNM69
Корпоративная облигация;corporate_bond;RU000A1056Z9;ВТБС1-277;Банк ВТБ С-1-277 (структурные);EQRP;1000;RUB;RU000A1056Z9
Корпоративная облигация;corporate_bond;RU000A0NX1G0;ВТБС1-425;Банк ВТБ С-1-425 (структурные);EQRP;1000;RUB;RU000A0NX1G0
Корпоративная облигация;corporate_bond;RU000A0UD6K6;ВТБС1-476;Банк ВТБ С-1-476 (структурные);EQRP;1000;RUB;RU000A0UD6K6
Корпоративная облигация;corporate_bond;RU000A0NNJ72;ВТБС1-287;Банк ВТБ С-1-287 (структурные);EQRP;1000;RUB;RU000A0NNJ72
Корпоративная облигация;corporate_bond;RU000A105YZ0;ВТБС1-458;Банк ВТБ С-1-458 (структурные);EQRP;1000;RUB;RU000A105YZ0
Корпоративная облигация;corporate_bond;RU000A1069T5;ВТБС1-520;Банк ВТБ С-1-520 (структурные);EQRP;1000;RUB;RU000A1069T5
Корпоративная облигация;corporate_bond;RU000A1069V1;ВТБС1-522;Банк ВТБ С-1-522 (структурные);EQRP;1000;RUB;RU000A1069V1
Корпоративная облигация;corporate_bond;RU000A106748;ВТБС1-495;Банк ВТБ С-1-495 (структурные);EQRP;1000;RUB;RU000A106748
Корпоративная облигация;corporate_bond;RU000A0NR1B9;ВТБС1-386;Банк ВТБ С-1-386 (структурные);EQRP;1000;RUB;RU000A0NR1B9
Корпоративная облигация;corporate_bond;RU000A0NR7Z5;ВТБС1-592;Банк ВТБ С-1-592 (структурные);EQRP;1000;RUB;RU000A0NR7Z5
Корпоративная облигация;corporate_bond;RU000A0NTXN2;ВТБС1-689;Банк ВТБ С-1-689 (структурные);EQRP;1000;RUB;RU000A0NTXN2
Корпоративная облигация;corporate_bond;RU000A0A0RU0;ВТБС-1-544;Банк ВТБ С-1-544 (структурные);EQRP;1000;RUB;RU000A0A0RU0
Корпоративная облигация;corporate_bond;RU000A0A0RV8;ВТБС-1-545;Банк ВТБ С-1-545 (структурные);EQRP;1000;RUB;RU000A0A0RV8
Корпоративная облигация;corporate_bond;RU000A0NR1L8;ВТБС-1-395;Банк ВТБ С-1-395 (структурные);EQRP;1000;RUB;RU000A0NR1L8
Корпоративная облигация;corporate_bond;RU000A103R64;ВТБС-1-89;Банк ВТБ С-1-89 (структурные);EQRP;1000;RUB;RU000A103R64
Корпоративная облигация;corporate_bond;RU000A1059U4;ВТБС-1-286;Банк ВТБ С-1-286 (структурные);EQRP;1000;RUB;RU000A1059U4
Корпоративная облигация;corporate_bond;RU000A105YY3;ВТБС-1-457;Банк ВТБ С-1-457 (структурные);EQRP;1000;RUB;RU000A105YY3
Корпоративная облигация;corporate_bond;RU000A105Z05;ВТБС-1-459;Банк ВТБ С-1-459 (структурные);EQRP;1000;RUB;RU000A105Z05
Корпоративная облигация;corporate_bond;RU000A106730;ВТБС-1-494;Банк ВТБ С-1-494 (структурные);EQRP;1000;RUB;RU000A106730
Корпоративная облигация;corporate_bond;RU000A106763;ВТБС-1-497;Банк ВТБ С-1-497 (структурные);EQRP;1000;RUB;RU000A106763
Корпоративная облигация;corporate_bond;RU000A0NTXW3;ВТБС1-697;Банк ВТБ С-1-697 (структурные);EQRP;1000;RUB;RU000A0NTXW3
Корпоративная облигация;corporate_bond;RU000A0P1M81;ВТБС1-813;Банк ВТБ С-1-813 (структурные);EQRP;1000;RUB;RU000A0P1M81
Корпоративная облигация;corporate_bond;RU000A0P1KL5;ВТБС1-749;Банк ВТБ С-1-749 (структурные);EQRP;1000;RUB;RU000A0P1KL5
Корпоративная облигация;corporate_bond;RU000A0P1U24;ВТБС1-830;Банк ВТБ С-1-830 (структурные);EQRP;1000;RUB;RU000A0P1U24
Корпоративная облигация;corporate_bond;RU000A106PG6;ВТБС1-657;Банк ВТБ С-1-657 (структурные);EQRP;1000;RUB;RU000A106PG6
Корпоративная облигация;corporate_bond;RU000A106PH4;ВТБС1-658;Банк ВТБ С-1-658 (структурные);EQRP;1000;RUB;RU000A106PH4
Корпоративная облигация;corporate_bond;RU000A106PJ0;ВТБС1-659;Банк ВТБ С-1-659 (структурные);EQRP;1000;RUB;RU000A106PJ0
Корпоративная облигация;corporate_bond;RU000A107RB1;ВТБС1-901;Банк ВТБ С-1-901 (структурные);EQRP;1000;RUB;RU000A107RB1
Корпоративная облигация;corporate_bond;RU000A107RC9;ВТБС1-902;Банк ВТБ С-1-902 (структурные);EQRP;1000;RUB;RU000A107RC9
Корпоративная облигация;corporate_bond;RU000A107RD7;ВТБС1-903;Банк ВТБ С-1-903 (структурные);EQRP;1000;RUB;RU000A107RD7
Корпоративная облигация;corporate_bond;RU000A0NX290;ВТБС1-453;Банк ВТБ С-1-453 (структурные);EQRP;1000;RUB;RU000A0NX290
Корпоративная облигация;corporate_bond;RU000A0P1WY3;ВТБС1-907;Банк ВТБ С-1-907 (структурные);EQRP;1000;RUB;RU000A0P1WY3
Корпоративная облигация;corporate_bond;RU000A0P1WZ0;ВТБС1-908;Банк ВТБ С-1-908 (структурные);EQRP;1000;RUB;RU000A0P1WZ0
Корпоративная облигация;corporate_bond;RU000A0P1X05;ВТБС1-909;Банк ВТБ С-1-909 (структурные);EQRP;1000;RUB;RU000A0P1X05
Корпоративная облигация;corporate_bond;RU000A107WJ4;ВТБС1-972;Банк ВТБ C-1-972 (структурные);EQRP;1000;RUB;RU000A107WJ4
Корпоративная облигация;corporate_bond;RU000A0P1XF0;ВТБС1-926;Банк ВТБ С-1-926 (структурные);EQRP;1000;RUB;RU000A0P1XF0
Корпоративная облигация;corporate_bond;RU000A1087T7;ВТБС1-1045;Банк ВТБ С-1-1045(структурные);EQRP;1000;RUB;RU000A1087T7
Корпоративная облигация;corporate_bond;RU000A108CQ9;ВТБС1-1083;Банк ВТБ С-1-1083(структурные);EQRP;1000;RUB;RU000A108CQ9
Корпоративная облигация;corporate_bond;RU000A108D40;ВТБС1-1097;Банк ВТБ С-1-1097(структурные);EQRP;1000;RUB;RU000A108D40
Корпоративная облигация;corporate_bond;RU000A108D57;ВТБС1-1098;Банк ВТБ С-1-1098(структурные);EQRP;1000;RUB;RU000A108D57
Корпоративная облигация;corporate_bond;RU000A0P1X13;ВТБС1-910;Банк ВТБ С-1-910 (структурные);EQRP;1000;RUB;RU000A0P1X13
Корпоративная облигация;corporate_bond;RU000A107VP3;ВТБС1-965;Банк ВТБ С-1-965 (структурные);EQRP;1000;RUB;RU000A107VP3
Корпоративная облигация;corporate_bond;RU000A108ML9;ВТБС1-1122;Банк ВТБ С1-1122 (структурные);EQRP;1000;RUB;RU000A108ML9
Корпоративная облигация;corporate_bond;RU000A109965;ВТБС1-1248;Банк ВТБ С-1-1248(структурные);EQRP;1000;RUB;RU000A109965
Корпоративная облигация;corporate_bond;RU000A108SQ5;ВТБС1-1159;Банк ВТБ С-1-1159(структурные);EQRP;1000;RUB;RU000A108SQ5
Корпоративная облигация;corporate_bond;RU000A109A75;ВТБС1-1252;Банк ВТБ С-1-1252(структурные);EQRP;1000;RUB;RU000A109A75
Корпоративная облигация;corporate_bond;RU000A109AJ6;ВТБС1-1263;Банк ВТБ С-1-1263(структурные);EQRP;1000;RUB;RU000A109AJ6
Корпоративная облигация;corporate_bond;RU000A109E48;ВТБС1-1279;Банк ВТБ С-1-1279(структурные);EQRP;1000;RUB;RU000A109E48
Корпоративная облигация;corporate_bond;RU000A109FN7;ВТБС1-1292;Банк ВТБ С-1-1292(структурные);EQRP;1000;RUB;RU000A109FN7
Корпоративная облигация;corporate_bond;RU000A109BL0;ВТБС1-1276;Банк ВТБ С-1-1276(структурные);EQRP;1000;RUB;RU000A109BL0
Корпоративная облигация;corporate_bond;RU000A109MJ1;ВТБС1-1311;Банк ВТБ С-1-1311(структурные);EQRP;1000;RUB;RU000A109MJ1
Корпоративная облигация;corporate_bond;RU000A109E55;ВТБС1-1280;Банк ВТБ С-1-1280(структурные);EQRP;1000;RUB;RU000A109E55
Корпоративная облигация;corporate_bond;RU000A109G46;ВТБС1-1308;Банк ВТБ С-1-1308(структурные);EQRP;1000;RUB;RU000A109G46
Корпоративная облигация;corporate_bond;RU000A109MM5;ВТБС1-1313;Банк ВТБ С-1-1313(структурные);EQRP;1000;RUB;RU000A109MM5
Корпоративная облигация;corporate_bond;RU000A109FH9;ВТБС1-1287;Банк ВТБ С-1-1287(структурные);EQRP;1000;RUB;RU000A109FH9
Корпоративная облигация;corporate_bond;RU000A109MN3;ВТБС1-1314;Банк ВТБ С-1-1314(структурные);EQRP;1000;RUB;RU000A109MN3
Корпоративная облигация;corporate_bond;RU000A109P45;ВТБС1-1339;Банк ВТБ С-1-1339(структурные);EQRP;1000;RUB;RU000A109P45
Корпоративная облигация;corporate_bond;RU000A10A2Q5;ВТБС1-1371;Банк ВТБ С-1-1371(структурные);EQRP;1000;RUB;RU000A10A2Q5
Корпоративная облигация;corporate_bond;RU000A10A2T9;ВТБС1-1373;Банк ВТБ С-1-1373(структурные);EQRP;1000;RUB;RU000A10A2T9
Корпоративная облигация;corporate_bond;RU000A10A2U7;ВТБС1-1374;Банк ВТБ С-1-1374(структурные);EQRP;1000;RUB;RU000A10A2U7
Корпоративная облигация;corporate_bond;RU000A10A2V5;ВТБС1-1375;Банк ВТБ С-1-1375(структурные);EQRP;1000;RUB;RU000A10A2V5
Корпоративная облигация;corporate_bond;RU000A108SS1;ВТБС1-1161;Банк ВТБ С-1-1161(структурные);EQRP;1000;RUB;RU000A108SS1
Корпоративная облигация;corporate_bond;RU000A10A4H0;ВТБС1-1378;Банк ВТБ С-1-1378(структурные);EQRP;1000;RUB;RU000A10A4H0
Корпоративная облигация;corporate_bond;RU000A10A2W3;ВТБС1-1376;Банк ВТБ С-1-1376(структурные);EQRP;1000;RUB;RU000A10A2W3
Корпоративная облигация;corporate_bond;RU000A0P1X62;ВТБС1-970;Банк ВТБ С-1-970(структурные);EQRP;1000;RUB;RU000A0P1X62
Корпоративная облигация;corporate_bond;RU000A107WK2;ВТБС1-973;Банк ВТБ С-1-973(структурные);EQRP;1000;RUB;RU000A107WK2
Корпоративная облигация;corporate_bond;RU000A10A4K4;ВТБС1-1380;Банк ВТБ С-1-1380(структурные);EQRP;1000;RUB;RU000A10A4K4
Корпоративная облигация;corporate_bond;RU000A108T59;ВТБС1-1174;Банк ВТБ С-1-1174(структурные);EQRP;1000;RUB;RU000A108T59
Корпоративная облигация;corporate_bond;RU000A1096F7;ВТБС1-1217;Банк ВТБ С-1-1217(структурные);EQRP;1000;RUB;RU000A1096F7
Корпоративная облигация;corporate_bond;RU000A107258;ВТБС1-757;Банк ВТБ С-1-757(структурные);EQRP;1000;RUB;RU000A107258
Корпоративная облигация;corporate_bond;RU000A1096G5;ВТБС1-1218;Банк ВТБ С-1-1218(структурные);EQRP;1000;RUB;RU000A1096G5
Корпоративная облигация;corporate_bond;RU000A1096R2;ВТБС1-1227;Банк ВТБ С-1-1227(структурные);EQRP;1000;RUB;RU000A1096R2
Корпоративная облигация;corporate_bond;RU000A108XY9;ВТБС1-1208;Банк ВТБ С-1-1208(структурные);EQRP;1000;RUB;RU000A108XY9
Корпоративная облигация;corporate_bond;RU000A108XZ6;ВТБС1-1209;Банк ВТБ С-1-1209(структурные);EQRP;1000;RUB;RU000A108XZ6
Корпоративная облигация;corporate_bond;RU000A1096T8;ВТБС1-1229;Банк ВТБ С-1-1229(структурные);EQRP;1000;RUB;RU000A1096T8
Корпоративная облигация;corporate_bond;RU000A10A2D3;ВТБС1-1360;Банк ВТБ С-1-1360(структурные);EQRP;1000;RUB;RU000A10A2D3
Корпоративная облигация;corporate_bond;RU000A10AUP4;ВТБС1-1445;Банк ВТБ С-1-1445(структурные);EQRP;1000;RUB;RU000A10AUP4
Корпоративная облигация;corporate_bond;RU000A104HL8;ВТБС1-191;Банк ВТБ С-1-191 (структурные);EQRP;1000;RUB;RU000A104HL8
Акция обыкновенная;common_share;UGLD;ЮГК;ЮГК;TQBR;0.001;RUB;RU000A0JPP37
Биржевая облигация;exchange_bond;RU000A10B008;ЮГК 1P4;Южуралзолото 001P-04;TQCB;100;USD;RU000A10B008
Биржевая облигация;exchange_bond;RU000A106656;ЮГК 1P3;Южуралзолото 001P-03;TQCB;1000;RUB;RU000A106656
Акция обыкновенная;common_share;GAZP;ГАЗПРОМ ао;"Газпром" (ПАО) ао;TQBR;5;RUB;RU0007661625
Биржевая облигация;exchange_bond;RU000A0ZZES2;ГазпромБ22;Газпром ПАО БО-22;TQCB;1000;RUB;RU000A0ZZES2
Биржевая облигация;exchange_bond;RU000A0ZZET0;ГазпромБ23;Газпром ПАО БО-23;TQCB;1000;RUB;RU000A0ZZET0
Биржевая облигация;exchange_bond;RU000A0JUAN6;ГазпромБ19;"Газпром" ПАО БО-19;TQCB;1000;RUB;RU000A0JUAN6
Биржевая облигация;exchange_bond;RU000A0JUAP1;ГазпромБ20;"Газпром" ПАО БО-20;TQCB;1000;RUB;RU000A0JUAP1
Биржевая облигация;exchange_bond;RU000A0ZZER4;ГазпромБО7;Газпром ПАО БО-07;TQCB;1000;RUB;RU000A0ZZER4
Фьючерс;futures;GZU5;GAZR-9.25;Фьючерсный контракт GAZR-9.25;RFUD;;;
